,0,1,2,3,4,5,6,7,8,9
0.68325,5674232.71604227,3344443.44053033,2325254.59018562,5691837.81060547,3460135.94200024,2000015.47658966,3006815.3695464,3826567.46944358,2658659.66439853,5922061.80063805
0.68375,5674232.71604227,3344443.44053033,2548823.01131177,2902669.19808419,3078983.77100082,2826459.68620295,3006815.3695464,3566879.498092,2658659.66439853,7255085.06703028
0.68425,7221075.32258363,3344443.44053033,5185473.78202886,2341957.99779623,4779819.84648312,3035096.61021303,3006815.3695464,2884898.52912219,2658659.66439853,7951877.36746795
0.68475,7108675.44153597,3644217.7380022,5070643.76831409,2341957.99779623,5698757.88945727,893614.686775093,3006815.3695464,4514039.11909604,3529149.51798156,6737465.28156898
0.68525,7625112.00992118,2723421.51254427,3483850.73010043,2341957.99779623,4674954.83567618,701100.424810764,3006815.3695464,4823417.54170798,2543954.26112662,5868510.45490519
0.68575,7196807.72918462,3882712.34610106,3918944.54524302,2341957.99779623,6260154.46457201,2538710.88562158,3185831.72663857,3887465.4136932,2411991.62880144,7748946.12612683
0.68625,7150099.31680384,3758342.24008021,3430192.49238063,2341957.99779623,5245372.020714,2402649.4954282,3475144.21861229,4292481.16816837,-100755.301230464,8334589.48878683
0.68675,5715562.72873831,3615553.94050408,1745571.63442416,2877245.24598357,2895113.22004086,1600423.38536208,2869547.9454342,2554574.39103215,-1927830.16773333,6156483.68762125
0.68725,3983659.77368427,1710299.27139374,3595403.70584284,2877245.24598357,2895113.22004086,333959.524563281,2869547.9454342,2554574.39103215,-1927830.16773333,5026044.87919039
0.68775,2470772.7758558,3208576.44267257,6429176.59271726,3369032.29868979,2895113.22004086,333959.524563281,3029072.61819815,2554574.39103215,920958.521471012,4271910.50235181
0.68825,1788455.61115867,3208576.44267257,7563791.6161756,5218326.03141908,5996372.52069998,2080148.72525266,3908602.93546063,3938984.59601238,1816479.40920643,5135314.81785352
0.68875,2301542.13933912,4944992.83995324,7451070.96512659,7197942.28973302,6920515.88598054,3856985.84204898,4877474.31067832,5936616.27749814,2507621.32128585,6717843.32046319
0.68925,2941734.06216037,4075886.99332245,7765571.94469851,6641613.90537565,7386565.12906197,3467419.68571208,5601504.80850436,4396140.81798702,2155146.09723189,6921407.18708122
0.68975,2303014.41434332,3976282.96850323,6555587.40693756,5286973.71165403,6747807.85135507,3044731.38538823,5909191.93413316,-1021547.89995001,1563660.60902128,5343061.03971442
0.69025,905239.575093075,2044088.92022478,5587692.58280632,4961468.14529441,6203460.09555428,2978824.30008913,3398918.01811093,-1021547.89995001,1563660.60902128,3944663.32324395
0.69075,347147.888391975,656287.032909749,5697378.8457168,4008941.83128011,5633109.16993972,2978824.30008913,4234421.44999182,-1021547.89995001,1563660.60902128,3788822.76170168
0.69125,1307095.27132098,708569.90326261,5082583.51020343,3563909.39453733,5053904.52561024,2978824.30008913,5816570.10619034,396700.719333921,1563660.60902128,3788822.76170168
0.69175,1307095.27132098,708569.90326261,4476388.28171235,5895756.59412663,5053904.52561024,2978824.30008913,5539234.08372959,4109613.05940977,1563660.60902128,3788822.76170168
0.69225,1307095.27132098,708569.90326261,3751078.48988447,5700459.20095539,5053904.52561024,3914039.11906323,4737011.50695464,5674232.30080659,1563660.60902128,3788822.76170168
0.69275,1307095.27132098,708569.90326261,3751078.48988447,4776982.60284917,5053904.52561024,5057734.45237288,4702782.76611023,4950767.03611789,1563660.60902128,3788822.76170168
0.69325,1307095.27132098,708569.90326261,3751078.48988447,4275571.61444199,5053904.52561024,4458922.80654639,4682055.72492038,4451171.48276292,1563660.60902128,5460138.07489988
0.69375,1307095.27132098,1256697.61316592,4670288.2252042,5000210.59953573,5053904.52561024,4620345.0543122,4004762.89974383,3681334.85283107,1563660.60902128,5653730.40745306
0.69425,2560279.92498984,2726395.4907399,4670288.2252042,5944401.46848854,5053904.52561024,5421901.77758159,3235225.44123738,2804469.37637329,2029081.35866842,6853222.69844146
0.69475,2249839.60562123,3510261.18770296,5556259.09347061,4820930.12456664,5053904.52561024,5789095.59601857,2293563.79494656,3343301.08892616,2029081.35866842,6067791.35314377
0.69525,2249839.60562123,3629187.11825241,4363006.0205091,3064746.14678819,5307940.21202275,6123545.99939385,1897216.30161539,3033935.25162529,2029081.35866842,6053888.5719535
0.69575,2299039.72144969,4597710.6173011,3937100.09004012,1040045.01855181,3388583.74879418,3058483.27066629,1884334.58047266,3289422.83863115,2029081.35866842,6053888.5719535
0.69625,2925828.89609986,4142796.16183025,4200434.57253231,3648314.82625754,2669935.44785554,1998189.8953127,416990.813807859,2775755.95268665,2029081.35866842,7824748.69476159
0.69675,4305729.44850204,3109133.4981722,5397882.44138269,3747061.58878703,1555433.02606634,471509.821057121,2523481.94480843,3205018.30192185,3528841.95520534,7148275.72342008
0.69725,4512377.89092002,4614939.27670497,7911791.52145692,2980440.83877113,1193942.33991044,458299.067942807,4920388.03562193,2440772.7216616,4758401.87639449,7507729.73365529
0.69775,4271886.4133401,6401752.37304244,10047663.1776472,3388793.58105323,8193999.2941728,20500.2647005541,4232326.07891533,4591668.83262384,5315175.07942034,8493642.00623083
0.69825,6134585.05799712,6232252.51948151,9889091.97357435,4016621.04648512,8193999.2941728,3416330.31995198,3116047.00656994,5881298.57765535,5689103.38020627,9538744.77128532
0.69875,8280097.17412831,5400142.75536871,8473491.5762247,3609551.87407876,7422847.41395372,4435671.66270128,4429530.55195434,4831755.38502324,4029318.81636429,8662228.2176755
0.69925,7768894.16801461,5281447.49603419,8404310.15148742,3735764.16782697,4191422.85531384,3001366.55207993,3887234.32127856,5386011.35116665,3938068.88112489,7608028.21630121
0.69975,4662108.72996668,4381441.19719602,8065011.94807011,2768829.79328659,4142363.09773016,1893110.49899727,2877099.84546245,3927582.35570324,3550585.54974267,8720347.71080738
0.70025,2967635.55254399,2681628.58530152,8065011.94807011,5309500.59613479,4427298.473283,2996953.95860502,2491005.22815228,3927582.35570324,2357909.29712851,8518502.36394842
0.70075,2190390.80987298,3289219.24681771,8444896.76852567,5309500.59613479,5646428.77111184,2300429.66790439,623855.897614625,3927582.35570324,1489217.43680213,8396617.56840947
0.70125,3326966.3187347,2739029.73147831,7580646.93049064,5903119.9440467,7588108.34593262,1834475.5458004,1030855.59291725,5227007.67491956,2942569.21212374,8456722.12289347
0.70175,5094168.18866526,4361939.54261636,7533398.47984536,7563570.52754088,8761347.25587185,1834475.5458004,1030855.59291725,6210977.07761257,3413184.05387498,9094052.03273856
0.70225,5192119.1868207,5194806.10512301,8337693.6716513,7592822.72366957,10400405.5717507,2560793.76158204,3107584.40720065,5962395.18237726,4476828.63647845,10171720.8422543
0.70275,3356871.2746901,5278495.18711996,8337693.6716513,7048895.12571294,8853698.45037619,2560793.76158204,3554695.92323061,7832473.36265446,4476828.63647845,10583842.7475833
0.70325,3466792.65494028,5859806.08967139,8629940.89119493,7295045.32548565,9655073.75570166,2560793.76158204,4042229.40832161,7867722.68341929,5692852.91349332,11266874.7272946
0.70375,3930243.19434265,5503807.11641477,7341174.790314,6927942.41278337,9163293.59695681,2560793.76158204,3990974.16302385,5503833.36012117,5119056.86205427,10336750.371217
0.70425,6357760.37419013,5564240.83126728,7968435.96589017,5828887.79801061,6102996.88606947,2560793.76158204,3226472.14043686,5763403.27704936,5709447.77813786,10336750.371217
0.70475,7666548.92352889,5425712.87700142,9479619.37422607,8512315.47011075,7652380.309626,2560793.76158204,4550164.20548747,5935708.66758954,6749848.29499995,12526899.4099856
0.70525,7781172.64990196,5140613.7115687,10144178.5290281,8379133.78206631,8416500.21213422,2560793.76158204,4385726.09858781,6199218.87974397,7959414.73099578,12685464.0481329
0.70575,8824012.14224993,5323180.2570365,9929239.02160304,7391428.552731,7674523.67305705,2560793.76158204,3638704.52843321,5723731.82407585,7373357.90656896,12330189.9154618
0.70625,8734955.40292719,3556474.64295563,11626747.6151882,7391428.552731,7040349.6259495,2560793.76158204,3120238.41742778,6292716.75039639,6634551.77374095,12272444.0951368
0.70675,9001480.72605537,5061192.19225535,11626747.6151882,7286503.11922271,8306873.74317231,2560793.76158204,3392611.54532245,7062797.5155777,5860592.91753622,12272444.0951368
0.70725,8188624.20253643,6586093.15707021,11917734.2639535,8993102.16992609,7672890.21162569,2560793.76158204,4110902.31958501,7847573.80901555,3205965.13323518,15410900.0092434
0.70775,8815802.99064584,6869608.32640927,11691347.9837026,8380449.95808328,7672890.21162569,2560793.76158204,3968801.1298122,7166548.44053252,6921394.34055772,15463360.4777885
0.70825,7617107.76943431,5562763.242843,11808804.9476578,6794750.34010186,7672890.21162569,2560793.76158204,1719893.95966823,6725506.41357715,6354933.77233305,14501646.0533146
0.70875,8655771.75912618,3741072.55340552,11654881.8473569,6794750.34010186,7672890.21162569,2560793.76158204,1719893.95966823,6966244.38372591,4618085.35286,14501646.0533146
0.70925,8655771.75912618,3543697.14358133,11505258.3034663,9283758.37185757,8866784.60910449,2560793.76158204,1719893.95966823,6886331.90958579,4618085.35286,14501646.0533146
0.70975,9457242.59140166,4608978.10071794,13857549.4811864,9283758.37185757,8627796.08496339,5890685.39399063,4810891.88170467,6902173.32008496,4618085.35286,15718893.0801871
0.71025,9112926.67139764,4608978.10071794,14981889.9487189,11419644.1502636,7604914.83054725,5890685.39399063,6710213.97793218,5600512.01604509,6419119.00905603,16480932.5314067
0.71075,10392778.0476809,7250257.22195002,15228027.626046,12750869.3489409,12894766.8311277,6899315.8546898,8334415.25194091,4812420.04172492,7356378.11454336,16294974.8637365
0.71125,10285872.1915835,8449549.31261306,14915817.1016023,12123743.9769596,13278757.3327392,7895871.76879589,8895875.87563372,6037977.90288238,6498609.07861405,16358526.6024241
0.71175,10601055.3354768,8643392.98028136,14246818.5008927,11931147.9798238,11548740.1454385,6834465.85224826,9477843.68502808,3784222.26230948,8298612.76578968,17225621.5670647
0.71225,10392167.8261736,6718916.3286061,15291204.232476,11804269.4366787,10814893.3845041,7608707.60731141,10666710.6007167,3345220.32879842,9034335.86634632,17445772.2859121
0.71275,10493328.7317461,8958400.78190875,14943871.9324186,12256510.7091688,10433299.9623333,9105004.11288008,9378667.5333713,7024313.22232681,7023181.75040024,17106089.0860851
0.71325,9547669.27835403,8201773.88311183,14943871.9324186,10780956.6442734,9638557.52306849,7188716.90135713,7158868.32579695,6436425.57770417,6025897.04632536,18181820.89286
0.71375,9547669.27835403,7060825.64840599,14943871.9324186,10988648.6644339,9722103.62765375,5448033.7792929,5285889.13853154,5670602.53992306,6475868.93082066,19374936.2010769
0.71425,9547669.27835403,7060825.64840599,14943871.9324186,10865821.6434059,9722103.62765375,5862891.36953895,3756960.1243326,5670602.53992306,6185709.72930938,18882225.4541834
0.71475,10475567.4815464,7060825.64840599,16037648.3888662,10865821.6434059,10783713.1416942,6280431.27849102,5287050.62094722,5670602.53992306,6185709.72930938,18475690.2791221
0.71525,11113476.7916653,9056733.03828791,16037648.3888662,11682753.1697401,12132046.2476652,6280431.27849102,5287050.62094722,5670602.53992306,6185709.72930938,19780256.1953333
0.71575,10927979.6791731,9410541.20629159,16037648.3888662,10715413.6437679,11620989.4028317,4509437.88078433,6591555.58074517,5997321.00750178,6185709.72930938,19167451.193233
0.71625,11846613.183782,10013254.8134485,16708523.4135825,10017195.1210595,10347249.9584816,6064484.71961098,7730236.75542733,8514164.47060963,6185709.72930938,17541862.620519
0.71675,11846613.183782,9823040.49960874,16281793.6233877,11503832.4102135,11176156.8880473,6041189.55290211,6495958.77566161,9453594.0462053,6185709.72930938,19379320.6097912
0.71725,11846613.183782,9222067.89425056,16052648.4614233,12589246.1605937,13247478.1634382,6041189.55290211,5333517.30138505,11335641.9511661,7446522.33781203,19463266.4014586
0.71775,12238309.8975536,9222067.89425056,17122263.9399098,13931232.651183,13089710.7100493,6728099.83503886,6236762.9567292,11199988.3389028,9417725.92357925,17286232.717271
0.71825,12219945.8384775,10017495.6647849,17991456.9951675,13307980.5980158,12810774.2252095,7454564.29725442,7179243.83663096,9411578.08592093,9327069.60742671,16428288.6894601
0.71875,10179754.0482176,8929797.16159736,16885738.7147119,12870617.4738513,11906248.0149863,5460578.07917639,4953080.98260456,7705686.65120743,7140913.39785293,15332198.6974062
0.71925,10025089.5995843,7750180.05724177,14871133.3202581,11202007.6648572,11766497.5617571,5367044.34028885,4303627.50462918,5919964.02346872,5292000.61720473,14399674.5254125
0.71975,9354292.11994463,6855254.49474258,14331790.2811752,9461076.86489488,10148196.8418541,6159033.31733343,3455018.21900095,7344176.47797986,3740746.54769159,13208495.3875241
0.72025,11169974.1878377,6855254.49474258,13311672.1744778,9461076.86489488,7965230.32909957,5584449.49728564,2316893.33626954,7517527.56572094,4137136.30708612,14461339.648839
0.72075,10214377.6662823,7864059.62298038,9801829.74911333,9461076.86489488,7429535.27355607,4153729.97544556,2316893.33626954,6029317.17273698,3986398.57444088,13967301.488368
0.72125,9745025.8604014,6449821.60830705,9801829.74911333,10861170.3849299,7429535.27355607,4321235.90986378,2316893.33626954,5102321.20631991,4211215.90954906,11276845.1846172
0.72175,9745025.8604014,6449821.60830705,9801829.74911333,10861170.3849299,8195708.97667271,4321235.90986378,2316893.33626954,5102321.20631991,3978663.03253704,10076419.2388592
0.72225,11617669.6393664,7222524.58714582,9801829.74911333,10861170.3849299,9400116.23435911,4321235.90986378,2316893.33626954,6003718.06883705,4774121.19466645,10076419.2388592
0.72275,13686877.2803454,8885756.4777894,9801829.74911333,12617887.9574858,8882498.04107246,6751683.18415699,2316893.33626954,6115556.31369063,5710580.30102388,12830047.6960085
0.72325,14593839.2500177,8672607.70472153,12253818.3384138,14922850.4638793,9302232.23813851,8190234.0956462,2316893.33626954,4826199.20196919,5779384.78090797,14095861.8338187
0.72375,14783867.6045655,9183381.94260013,14009225.5035987,15707546.1407465,6918284.08247868,8329065.25578202,2316893.33626954,5293200.08811191,6028960.36590296,13782498.9615455
0.72425,12499421.6232796,10331264.1671966,14568275.8976704,15302418.1280169,7001481.19494235,7812879.46191682,2316893.33626954,5428441.02427278,5583832.02270122,13782498.9615455
0.72475,10921855.0951252,10419231.2489913,11910154.7927266,14367878.3971243,7022878.78403306,5846114.16262887,2316893.33626954,5210477.07898813,5504362.27726018,13782498.9615455
0.72525,9572543.17622234,9599027.03797238,10793417.0801836,10552378.4219323,7383410.92870643,4536665.06146455,2316893.33626954,3365636.20638645,5504362.27726018,14728865.4460642
0.72575,9091141.80577274,8025705.1732002,10793417.0801836,8558572.91755489,6482528.87956359,5540262.83736538,5213957.3879224,4202969.66701185,6920979.73784922,15791951.7347564
0.72625,8992960.54854242,7415133.31243371,12996761.9257073,11304664.1433087,6257655.39671501,7665768.8782238,5922133.84341786,5514517.43061451,8356694.61474898,17265522.1683636
0.72675,8617752.80094445,8320530.61831992,14350443.3848094,11016510.8104729,6257655.39671501,8247546.38716864,6309405.46740525,6717750.8267286,8798889.59389878,18162466.8927228
0.72725,8701611.10624259,8428555.05316058,11394546.0231817,10007225.2682125,6741631.07126638,7586567.74241606,7176875.63684704,5128803.82624184,8693451.83357793,18049490.9085561
